TIMESTAMP,SWC_05,SWC_20,SWC_50,SWP_05,SWP_20,SWP_50
TS,m^3/m^3,m^3/m^3,m^3/m^3,kPa,kPa,kPa
,Avg,Avg,Avg,Avg,Avg,Avg
2016-04-21 11:45,0.1580143,0.1382,0.1093143,-20.91,-37.59,-26.5
2016-04-21 12:00,0.158,0.1382,0.1092933,-20.91,-37.55,-26.5
2016-04-21 12:15,0.1579133,0.1382,0.1093133,-20.94,-37.55,-26.5
2016-04-21 12:30,0.1579067,0.1382,0.1093,-20.92,-37.53,-26.5
2016-04-21 12:45,0.1578133,0.1382,0.1093,-20.91,-37.53,-26.5
2016-04-21 13:00,0.1577867,0.1382,0.1093,-20.89,-37.5,-26.5
2016-04-21 13:15,0.15772,0.1382,0.1093,-20.89,-37.5,-26.5
2016-04-21 13:30,0.1577067,0.1382,0.1092933,-20.85,-37.47,-26.5
2016-04-21 13:45,0.15764,0.1382,0.1092933,-20.89,-37.46,-26.5
2016-04-21 14:00,0.15704,0.1381933,0.1093067,-20.93,-37.45,-26.5
2016-04-21 14:15,0.1568533,0.1381933,0.10928,-20.96,-37.43,-26.5
2016-04-21 14:30,0.1568067,0.1381733,0.1093,-20.99,-37.41,-26.51
2016-04-21 14:45,0.15678,0.1381933,0.1092933,-21.04,-37.39,-26.51
2016-04-21 15:00,0.15672,0.13816,0.10928,-21.08,-37.4,-26.52
2016-04-21 15:15,0.1567,0.13816,0.1093067,-21.08,-37.35,-26.51
2016-04-21 15:30,0.1566933,0.13814,0.1093,-21.13,-37.31,-26.52
2016-04-21 15:45,0.1566467,0.1381333,0.1093133,-21.17,-37.38,-26.57
2016-04-21 16:00,0.15658,0.13812,0.1093067,-21.19,-37.31,-26.55
2016-04-21 16:15,0.1559533,0.13812,0.1093,-21.27,-37.27,-26.58
2016-04-21 16:30,0.1559933,0.1381067,0.1093133,-21.32,-37.29,-26.57
2016-04-21 16:45,0.1559,0.1381,0.1093,-21.36,-37.3,-26.59
2016-04-21 17:00,0.1559,0.1380933,0.1093,-21.4,-37.25,-26.59
2016-04-21 17:15,0.1559,0.1380933,0.1093133,-21.47,-37.25,-26.59
2016-04-21 17:30,0.15592,0.13808,0.1093,-21.52,-37.25,-26.6
2016-04-21 17:45,0.1556133,0.1380866,0.1093133,-21.61,-37.23,-26.6
2016-04-21 18:00,0.1552867,0.1380733,0.1093267,-21.68,-37.19,-26.6
2016-04-21 18:15,0.1553,0.1385733,0.1093067,-21.74,-37.19,-26.6
2016-04-21 18:30,0.1553133,0.1387133,0.1093,-21.77,-37.22,-26.6
2016-04-21 18:45,0.1551133,0.1387133,0.1093,-21.85,-37.17,-26.6
2016-04-21 19:00,0.1547,0.1387067,0.1093133,-21.95,-37.17,-26.59
2016-04-21 19:15,0.1547133,0.1387133,0.10932,-22.02,-37.19,-26.6
2016-04-21 19:30,0.15476,0.1387,0.1093,-22.07,-37.13,-26.6
2016-04-21 19:45,0.1547067,0.1387067,0.1092467,-22.15,-37.15,-26.6
2016-04-21 20:00,0.15412,0.1387,0.1093067,-22.2,-37.16,-26.6
2016-04-21 20:15,0.15418,0.1387,0.1092733,-22.3,-37.15,-26.6
2016-04-21 20:30,0.1541933,0.1386933,0.1092067,-22.34,-37.13,-26.6
2016-04-21 20:45,0.1542067,0.1387,0.1092067,-22.43,-37.14,-26.6
2016-04-21 21:00,0.15416,0.1386933,0.1090267,-22.48,-37.13,-26.6
2016-04-21 21:15,0.1535933,0.1387,0.1090667,-22.55,-37.13,-26.6
2016-04-21 21:30,0.15362,0.1387,0.1091267,-22.6,-37.12,-26.6
2016-04-21 21:45,0.15364,0.1386933,0.1090733,-22.7,-37.1,-26.6
2016-04-21 22:00,0.15368,0.1386933,0.1087467,-22.76,-37.11,-26.6
2016-04-21 22:15,0.1534733,0.1387,0.10862,-22.8,-37.11,-26.6
2016-04-21 22:30,0.1530533,0.1386867,0.1086,-22.88,-37.09,-26.6
2016-04-21 22:45,0.15308,0.1386933,0.1086533,-22.97,-37.11,-26.6
2016-04-21 23:00,0.1531,0.1387,0.1086067,-23.04,-37.1,-26.6
2016-04-21 23:15,0.1531133,0.1387,0.1086067,-23.07,-37.09,-26.6
2016-04-21 23:30,0.15304,0.1387,0.10862,-23.15,-37.07,-26.6
2016-04-21 23:45,0.1528533,0.1387067,0.1086533,-23.25,-37.05,-26.6
2016-04-22 00:00,0.1526867,0.1387133,0.1086467,-23.29,-37.06,-26.6
2016-04-22 00:15,0.1526133,0.1387,0.1086133,-23.35,-37.07,-26.6
2016-04-22 00:30,0.1525333,0.1387,0.1085933,-23.42,-37.06,-26.6
2016-04-22 00:45,0.15256,0.1387,0.1085867,-23.49,-37.07,-26.62
2016-04-22 01:00,0.15258,0.1387,0.10862,-23.55,-37.05,-26.6
2016-04-22 01:15,0.1526067,0.1387067,0.1086,-23.6,-37.04,-26.62
2016-04-22 01:30,0.1526067,0.1387,0.1085933,-23.63,-37.05,-26.62
2016-04-22 01:45,0.15246,0.1387,0.1085933,-23.68,-37.02,-26.62
2016-04-22 02:00,0.1520267,0.1387,0.1086067,-23.76,-37,-26.63
2016-04-22 02:15,0.1519466,0.1387133,0.1085933,-23.81,-37.02,-26.67
2016-04-22 02:30,0.1519866,0.1387,0.1085867,-23.85,-37.01,-26.64
2016-04-22 02:45,0.1519866,0.1387067,0.1086,-23.91,-37.01,-26.67
2016-04-22 03:00,0.1520067,0.1387067,0.1086067,-23.98,-36.99,-26.67
2016-04-22 03:15,0.152,0.1387133,0.1086,-23.99,-36.99,-26.68
2016-04-22 03:30,0.15202,0.13872,0.1086,-24.03,-36.98,-26.69
2016-04-22 03:45,0.1515,0.1387133,0.1085867,-24.09,-36.97,-26.69
2016-04-22 04:00,0.1514,0.13872,0.1086067,-24.12,-36.95,-26.68
2016-04-22 04:15,0.1513933,0.1387267,0.1085867,-24.16,-36.95,-26.69
2016-04-22 04:30,0.1514,0.1387267,0.1085933,-24.19,-36.94,-26.7
2016-04-22 04:45,0.1514,0.13874,0.1086067,-24.21,-36.93,-26.69
2016-04-22 05:00,0.1514333,0.1387667,0.1085867,-24.27,-36.88,-26.7
2016-04-22 05:15,0.15122,0.1387467,0.1085867,-24.31,-36.88,-26.7
2016-04-22 05:30,0.1507733,0.1387333,0.1086067,-24.33,-36.85,-26.7
2016-04-22 05:45,0.1507733,0.13866,0.1085867,-24.39,-36.87,-26.7
2016-04-22 06:00,0.1508,0.1387733,0.1086133,-24.42,-36.85,-26.7
2016-04-22 06:15,0.1508067,0.1386667,0.1085733,-24.43,-36.81,-26.7
2016-04-22 06:30,0.1508133,0.1384266,0.1085867,-24.46,-36.81,-26.7
2016-04-22 06:45,0.1508467,0.13828,0.1085667,-24.51,-36.79,-26.7
2016-04-22 07:00,0.1506133,0.13808,0.1086,-24.55,-36.75,-26.71
2016-04-22 07:15,0.1501733,0.1380866,0.1086133,-24.57,-36.73,-26.73
2016-04-22 07:30,0.1501933,0.1380933,0.1085933,-24.62,-36.69,-26.71
2016-04-22 07:45,0.1501933,0.1381,0.1085867,-24.68,-36.71,-26.73
2016-04-22 08:00,0.1502,0.1381,0.1086133,-24.69,-36.66,-26.73
2016-04-22 08:15,0.1502,0.1381,0.1086,-24.7,-36.65,-26.76
2016-04-22 08:30,0.15018,0.1380933,0.1086133,-24.71,-36.63,-26.75
2016-04-22 08:45,0.15018,0.1381,0.1086,-24.76,-36.63,-26.77
2016-04-22 09:00,0.1498933,0.1381,0.1086,-24.79,-36.61,-26.79
2016-04-22 09:15,0.14944,0.1381067,0.1086067,-24.82,-36.59,-26.79
2016-04-22 09:30,0.14942,0.1381,0.1085933,-24.86,-36.59,-26.79
2016-04-22 09:45,0.1494133,0.1381067,0.1086133,-24.89,-36.6,-26.79
2016-04-22 10:00,0.14936,0.1381067,0.1085933,-24.93,-36.57,-26.8
2016-04-22 10:15,0.1493267,0.1381067,0.1085933,-24.95,-36.57,-26.8
2016-04-22 10:30,0.1490133,0.1381267,0.1086,-24.99,-36.55,-26.8
2016-04-22 10:45,0.1485467,0.1381133,0.1086067,-24.99,-36.55,-26.8
2016-04-22 11:00,0.1484867,0.1381,0.1086067,-25,-36.55,-26.8
2016-04-22 11:15,0.14848,0.13812,0.1085733,-25.03,-36.56,-26.8
2016-04-22 11:30,0.14838,0.1381067,0.1086,-25.09,-36.49,-26.8
2016-04-22 11:45,0.1483267,0.1381,0.1085867,-25.11,-36.54,-26.79
2016-04-22 12:00,0.1482933,0.1381,0.1085933,-25.19,-36.51,-26.8
2016-04-22 12:15,0.1482067,0.1381067,0.1085867,-25.18,-36.47,-26.8
2016-04-22 12:30,0.1481867,0.1381,0.1086,-25.21,-36.5,-26.8
2016-04-22 12:45,0.14812,0.1381133,0.1086,-25.23,-36.48,-26.8
2016-04-22 13:00,0.1480533,0.1381067,0.1086067,-25.23,-36.45,-26.8
2016-04-22 13:15,0.1480067,0.1381067,0.1086,-25.25,-36.46,-26.8
2016-04-22 13:30,0.14794,0.1381,0.1086,-25.27,-36.41,-26.8
2016-04-22 13:45,0.1479133,0.1381,0.1086067,-25.29,-36.46,-26.8
2016-04-22 14:00,0.1478333,0.1381,0.10858,-25.29,-36.44,-26.81
2016-04-22 14:15,0.1477,0.1381,0.1085867,-25.31,-36.43,-26.8
2016-04-22 14:30,0.1473733,0.13808,0.1086,-25.37,-36.44,-26.8
2016-04-22 14:45,0.147,0.1380866,0.1085933,-25.4,-36.43,-26.8
2016-04-22 15:00,0.1469533,0.1380866,0.1086,-25.45,-36.45,-26.81
2016-04-22 15:15,0.1469467,0.13808,0.1085867,-25.47,-36.37,-26.8
2016-04-22 15:30,0.1469,0.13806,0.1085933,-25.56,-36.45,-26.82
2016-04-22 15:45,0.1468933,0.1380333,0.1085867,-25.59,-36.41,-26.81
2016-04-22 16:00,0.1468467,0.1380133,0.1086133,-25.6,-36.44,-26.81
2016-04-22 16:15,0.1468333,0.1380133,0.1086333,-25.65,-36.43,-26.81
2016-04-22 16:30,0.1468067,0.1380133,0.1086133,-25.69,-36.47,-26.81
2016-04-22 16:45,0.1468133,0.13832,0.1085867,-25.77,-36.44,-26.81
2016-04-22 17:00,0.14682,0.1387,0.1086067,-25.84,-36.45,-26.82
2016-04-22 17:15,0.1468733,0.1386933,0.1086133,-25.89,-36.45,-26.81
2016-04-22 17:30,0.14648,0.13866,0.1086067,-25.9,-36.45,-26.81
2016-04-22 17:45,0.1462,0.1386533,0.1086067,-25.91,-36.47,-26.83
2016-04-22 18:00,0.1462533,0.1386333,0.1085933,-25.95,-36.49,-26.81
2016-04-22 18:15,0.1462933,0.1386133,0.1085933,-26.05,-36.47,-26.84
2016-04-22 18:30,0.1463,0.1386067,0.1086,-26.07,-36.48,-26.82
2016-04-22 18:45,0.1456867,0.13862,0.1085933,-26.16,-36.5,-26.83
2016-04-22 19:00,0.14568,0.1386067,0.1085933,-26.2,-36.48,-26.86
2016-04-22 19:15,0.1457133,0.1386,0.1086,-26.2,-36.53,-26.85
2016-04-22 19:30,0.1457667,0.1386067,0.1085933,-26.21,-36.51,-26.85
2016-04-22 19:45,0.14552,0.1386067,0.1086,-26.26,-36.51,-26.87
2016-04-22 20:00,0.1451133,0.1386,0.1086067,-26.3,-36.51,-26.89
2016-04-22 20:15,0.1451533,0.1386067,0.1086,-26.34,-36.51,-26.88
2016-04-22 20:30,0.14518,0.1386,0.1085867,-26.41,-36.52,-26.88
2016-04-22 20:45,0.1452133,0.1386,0.1085933,-26.49,-36.55,-26.89
2016-04-22 21:00,0.1447467,0.1386,0.1085867,-26.5,-36.54,-26.89
2016-04-22 21:15,0.1445867,0.1386,0.1085733,-26.5,-36.56,-26.9
2016-04-22 21:30,0.1446067,0.1386,0.10858,-26.51,-36.55,-26.9
2016-04-22 21:45,0.1446333,0.1386,0.10858,-26.54,-36.58,-26.89
2016-04-22 22:00,0.1446533,0.1385933,0.10858,-26.51,-36.53,-26.87
2016-04-22 22:15,0.1447,0.1386,0.10858,-26.53,-36.46,-26.89
2016-04-22 22:30,0.1447,0.1386,0.1085533,-26.57,-36.44,-26.87
2016-04-22 22:45,0.1447267,0.1386,0.10858,-26.59,-36.39,-26.9
2016-04-22 23:00,0.1447467,0.1386,0.1085933,-26.6,-36.36,-26.9
2016-04-22 23:15,0.1447933,0.1386,0.10854,-26.6,-36.39,-26.89
2016-04-22 23:30,0.1448,0.1386,0.1085733,-26.6,-36.4,-26.89
2016-04-22 23:45,0.1450267,0.1386,0.10858,-26.61,-36.39,-26.9
2016-04-23 00:00,0.14586,0.1386,0.1085733,-26.69,-36.39,-26.9
2016-04-23 00:15,0.14738,0.1386,0.1085667,-26.78,-36.38,-26.9
2016-04-23 00:30,0.1498267,0.1386,0.1085867,-26.8,-36.38,-26.9
2016-04-23 00:45,0.1535266,0.1385933,0.10858,-26.81,-36.37,-26.9
2016-04-23 01:00,0.15924,0.1386067,0.1085733,-26.85,-36.39,-26.9
2016-04-23 01:15,0.1684133,0.1383733,0.1085667,-26.86,-36.41,-26.9
2016-04-23 01:30,0.18498,0.1379133,0.1085467,-26.88,-36.41,-26.9
2016-04-23 01:45,0.2159533,0.1379267,0.1085733,-26.81,-36.53,-26.89
2016-04-23 02:00,0.2567867,0.13792,0.1085733,-26.27,-36.49,-26.89
2016-04-23 02:15,0.2851067,0.1379267,0.1085533,-24.64,-36.44,-26.85
2016-04-23 02:30,0.30338,0.13792,0.1085667,-21.81,-36.29,-26.87
2016-04-23 02:45,0.3119333,0.13792,0.10856,-18.29,-36.22,-26.9
2016-04-23 03:00,0.3158067,0.1379267,0.10854,-14.97,-36.22,-26.9
2016-04-23 03:15,0.3181866,0.1379267,0.1085467,-12.53,-36.21,-26.93
2016-04-23 03:30,0.3187,0.1382933,0.10858,-10.85,-36.25,-26.96
2016-04-23 03:45,0.3193533,0.1386133,0.10856,-9.73,-36.24,-27
2016-04-23 04:00,0.32092,0.1386,0.1085467,-9.08,-36.17,-27.01
2016-04-23 04:15,0.3212933,0.1386,0.1085533,-8.64,-34.85,-27.07
2016-04-23 04:30,0.32026,0.1392067,0.1085333,-8.24,-31.18,-27.07
2016-04-23 04:45,0.3183866,0.1396333,0.1085533,-7.947,-27.07,-27.09
2016-04-23 05:00,0.3164067,0.14048,0.1085533,-7.873,-24.17,-27.07
2016-04-23 05:15,0.3146533,0.1419133,0.10854,-7.8,-22.38,-27.06
2016-04-23 05:30,0.3129733,0.1437467,0.10854,-7.8,-19.87,-27.09
2016-04-23 05:45,0.3115267,0.14598,0.1085333,-7.8,-16.79,-27.1
2016-04-23 06:00,0.31004,0.1482267,0.10856,-7.8,-14.67,-27.1
2016-04-23 06:15,0.3086666,0.1503467,0.1085267,-7.8,-13.26,-27.1
2016-04-23 06:30,0.3075067,0.1524133,0.1085467,-7.8,-12.33,-27.1
2016-04-23 06:45,0.30638,0.1543533,0.1085267,-7.8,-11.67,-27.1
2016-04-23 07:00,0.3061,0.1561933,0.1085333,-7.8,-11.16,-27.1
2016-04-23 07:15,0.3061,0.1580667,0.1085467,-7.8,-10.78,-27.1
2016-04-23 07:30,0.30548,0.1598466,0.1085267,-7.8,-10.49,-27.1
2016-04-23 07:45,0.3046,0.1614533,0.1085467,-7.8,-10.23,-27.1
2016-04-23 08:00,0.3037867,0.1630467,0.1085467,-7.8,-10.04,-27.1
2016-04-23 08:15,0.30298,0.1646733,0.10854,-7.8,-9.87,-27.1
2016-04-23 08:30,0.3021066,0.1660867,0.10854,-7.8,-9.72,-27.1
2016-04-23 08:45,0.3012667,0.1674867,0.1085533,-7.8,-9.57,-27.1
2016-04-23 09:00,0.3004266,0.1688067,0.10854,-7.807,-9.47,-27.07
2016-04-23 09:15,0.2996067,0.17006,0.1085533,-7.807,-9.48,-27
2016-04-23 09:30,0.2988667,0.1713333,0.1085533,-7.813,-9.45,-26.99
2016-04-23 09:45,0.29806,0.17254,0.1085333,-7.833,-9.47,-26.95
2016-04-23 10:00,0.29728,0.17348,0.1085467,-7.853,-9.35,-26.97
2016-04-23 10:15,0.2965133,0.1747133,0.1085467,-7.873,-9.31,-26.93
2016-04-23 10:30,0.2958,0.17558,0.1085333,-7.86,-9.21,-27.04
2016-04-23 10:45,0.2948667,0.1766867,0.1085333,-7.833,-9.24,-27.01
2016-04-23 11:00,0.29398,0.17764,0.1085333,-7.813,-9.14,-27.01
2016-04-23 11:15,0.2930733,0.17848,0.10856,-7.813,-9.05,-27.05
2016-04-23 11:30,0.2923066,0.1793933,0.10856,-7.8,-8.9,-27.13
2016-04-23 11:45,0.2918867,0.1802267,0.1085667,-7.8,-8.9,-27.1
2016-04-23 12:00,0.2926,0.1809667,0.1085267,-7.807,-8.9,-27.1
2016-04-23 12:15,0.293,0.1816067,0.1085467,-7.8,-8.9,-27.11
2016-04-23 12:30,0.293,0.1822533,0.1085533,-7.8,-8.9,-27.08
2016-04-23 12:45,0.2930467,0.1829933,0.1085533,-7.8,-8.89,-27.1
2016-04-23 13:00,0.293,0.18372,0.10854,-7.807,-8.85,-27.09
2016-04-23 13:15,0.2925533,0.1843267,0.1085333,-7.813,-8.83,-27.1
2016-04-23 13:30,0.29156,0.1849333,0.10852,-7.8,-8.81,-27.11
2016-04-23 13:45,0.2906333,0.18538,0.10852,-7.807,-8.8,-27.11
2016-04-23 14:00,0.2898867,0.1860467,0.10852,-7.807,-8.82,-27.12
2016-04-23 14:15,0.2888933,0.18654,0.10854,-7.82,-8.8,-27.13
2016-04-23 14:30,0.2881666,0.187,0.10854,-7.833,-8.8,-27.15
2016-04-23 14:45,0.2877,0.1874533,0.10854,-7.833,-8.8,-27.13
2016-04-23 15:00,0.2893533,0.1880067,0.10852,-7.853,-8.8,-27.11
2016-04-23 15:15,0.2906933,0.1884133,0.1085467,-7.82,-8.8,-27.1
2016-04-23 15:30,0.291,0.1889333,0.1085333,-7.827,-8.82,-27.1
2016-04-23 15:45,0.291,0.1895,0.10852,-7.84,-8.8,-27.1
2016-04-23 16:00,0.2908,0.1900267,0.1085,-7.82,-8.8,-27.1
2016-04-23 16:15,0.2904,0.1902067,0.10854,-7.82,-8.8,-27.1
2016-04-23 16:30,0.2899333,0.19082,0.10852,-7.813,-8.8,-27.11
2016-04-23 16:45,0.2894666,0.1911867,0.1085133,-7.813,-8.8,-27.1
2016-04-23 17:00,0.2890533,0.1915133,0.1085133,-7.833,-8.8,-27.1
2016-04-23 17:15,0.2884067,0.1921067,0.1085533,-7.86,-8.79,-27.1
2016-04-23 17:30,0.28792,0.1922,0.10852,-7.853,-8.79,-27.11
2016-04-23 17:45,0.2873866,0.1928467,0.1085333,-7.84,-8.78,-27.11
2016-04-23 18:00,0.2870333,0.1929,0.1085267,-7.82,-8.79,-27.11
2016-04-23 18:15,0.2865,0.1931733,0.1085467,-7.853,-8.78,-27.11
2016-04-23 18:30,0.2858933,0.1935933,0.1085333,-7.86,-8.78,-27.11
2016-04-23 18:45,0.2855267,0.19358,0.1085467,-7.867,-8.78,-27.11
2016-04-23 19:00,0.2851533,0.1941466,0.1085333,-7.867,-8.79,-27.11
2016-04-23 19:15,0.2845066,0.1942333,0.10852,-7.867,-8.77,-27.11
2016-04-23 19:30,0.28424,0.19424,0.1085133,-7.887,-8.77,-27.11
2016-04-23 19:45,0.2839,0.19482,0.1085133,-7.88,-8.77,-27.11
2016-04-23 20:00,0.2835933,0.1949333,0.1085267,-7.867,-8.77,-27.11
2016-04-23 20:15,0.2832667,0.19492,0.1085267,-7.893,-8.77,-27.11
2016-04-23 20:30,0.28288,0.1952,0.1085067,-7.893,-8.77,-27.11
2016-04-23 20:45,0.2826,0.1956,0.10852,-7.88,-8.76,-27.1
2016-04-23 21:00,0.2826,0.1956067,0.1085267,-7.9,-8.75,-27.1
2016-04-23 21:15,0.2826066,0.1956,0.1085,-7.9,-8.76,-27.11
2016-04-23 21:30,0.2822866,0.1956,0.1085133,-7.9,-8.76,-27.11
2016-04-23 21:45,0.282,0.19602,0.1085133,-7.9,-8.77,-27.1
2016-04-23 22:00,0.2817333,0.1963067,0.1085067,-7.9,-8.78,-27.11
2016-04-23 22:15,0.2813867,0.1963,0.10852,-7.9,-8.74,-27.11
2016-04-23 22:30,0.28126,0.1963,0.10852,-7.9,-8.77,-27.11
2016-04-23 22:45,0.2807,0.1963,0.1085067,-7.9,-8.77,-27.15
2016-04-23 23:00,0.28038,0.1963,0.10852,-7.9,-8.75,-27.15
2016-04-23 23:15,0.2801,0.1966267,0.1085067,-7.9,-8.75,-27.16
2016-04-23 23:30,0.27954,0.197,0.1085267,-7.9,-8.76,-27.13
2016-04-23 23:45,0.2794333,0.197,0.1085067,-7.9,-8.73,-27.12
2016-04-24 00:00,0.27888,0.197,0.1085,-7.9,-8.74,-27.14
2016-04-24 00:15,0.2788,0.197,0.1085133,-7.9,-8.74,-27.12
2016-04-24 00:30,0.27838,0.197,0.1085333,-7.9,-8.74,-27.11
2016-04-24 00:45,0.2782,0.197,0.1085067,-7.9,-8.73,-27.11
2016-04-24 01:00,0.2782,0.197,0.1085067,-7.9,-8.77,-27.11
2016-04-24 01:15,0.2776867,0.197,0.1085267,-7.9,-8.75,-27.1
2016-04-24 01:30,0.2775267,0.197,0.1085,-7.9,-8.76,-27.1
2016-04-24 01:45,0.2774067,0.197,0.10852,-7.9,-8.75,-27.11
2016-04-24 02:00,0.2769,0.1974733,0.1085133,-7.9,-8.76,-27.11
2016-04-24 02:15,0.2769,0.1977,0.1085067,-7.9,-8.77,-27.11
2016-04-24 02:30,0.2762867,0.1977,0.1085,-7.9,-8.78,-27.13
2016-04-24 02:45,0.2762933,0.1977,0.1085133,-7.9,-8.76,-27.12
2016-04-24 03:00,0.2762066,0.1977133,0.1085067,-7.9,-8.77,-27.11
2016-04-24 03:15,0.2756,0.1977,0.1085133,-7.9,-8.75,-27.1
2016-04-24 03:30,0.2756,0.1977,0.1085,-7.9,-8.73,-27.12
2016-04-24 03:45,0.2754399,0.1977,0.1085133,-7.9,-8.75,-27.13
2016-04-24 04:00,0.275,0.1977067,0.1085133,-7.9,-8.76,-27.11
2016-04-24 04:15,0.275,0.1977067,0.1085,-7.9,-8.74,-27.13
2016-04-24 04:30,0.2743933,0.1977067,0.1085267,-7.9,-8.76,-27.13
2016-04-24 04:45,0.2743333,0.1977333,0.1085333,-7.9,-8.75,-27.13
2016-04-24 05:00,0.2741133,0.19772,0.1085,-7.9,-8.75,-27.14
2016-04-24 05:15,0.2737,0.1977333,0.1085067,-7.9,-8.75,-27.12
2016-04-24 05:30,0.2737,0.19772,0.1085133,-7.9,-8.77,-27.13
2016-04-24 05:45,0.2730733,0.19776,0.1084933,-7.9,-8.79,-27.13
2016-04-24 06:00,0.2730733,0.19774,0.1085067,-7.9,-8.75,-27.13
2016-04-24 06:15,0.2727733,0.1977467,0.1085,-7.9,-8.77,-27.13
2016-04-24 06:30,0.2724,0.1977467,0.1085,-7.9,-8.77,-27.11
2016-04-24 06:45,0.2724,0.19778,0.10852,-7.9,-8.75,-27.15
2016-04-24 07:00,0.27212,0.19778,0.1085133,-7.9,-8.78,-27.13
2016-04-24 07:15,0.2717867,0.19778,0.10852,-7.9,-8.75,-27.14
2016-04-24 07:30,0.2717067,0.19778,0.1085333,-7.9,-8.77,-27.15
2016-04-24 07:45,0.2711,0.1978,0.1085133,-7.9,-8.75,-27.15
2016-04-24 08:00,0.2709733,0.1977866,0.1085067,-7.907,-8.77,-27.11
2016-04-24 08:15,0.2704533,0.1977933,0.10852,-7.913,-8.77,-27.09
2016-04-24 08:30,0.27022,0.1978,0.1085133,-7.913,-8.76,-27.11
2016-04-24 08:45,0.2698,0.1978,0.1085133,-7.933,-8.79,-27.11
2016-04-24 09:00,0.26952,0.1978,0.1085133,-7.92,-8.75,-27.12
2016-04-24 09:15,0.2691,0.1978,0.1085067,-7.92,-8.89,-27.11
2016-04-24 09:30,0.2684467,0.1978,0.1085067,-7.933,-8.87,-27.13
2016-04-24 09:45,0.2680733,0.1978,0.1085333,-7.92,-8.8,-27.12
2016-04-24 10:00,0.2675533,0.1978,0.1085067,-7.927,-8.81,-27.15
2016-04-24 10:15,0.26694,0.1978,0.1084,-7.907,-8.79,-27.09
2016-04-24 10:30,0.2664,0.1978,0.1085067,-7.9,-8.81,-27.11
2016-04-24 10:45,0.2656533,0.1978,0.1083933,-7.9,-8.77,-27.14
2016-04-24 11:00,0.2648133,0.1978,0.1081733,-7.907,-8.79,-27.13
2016-04-24 11:15,0.2641133,0.1978,0.1080867,-7.907,-8.82,-27.15
2016-04-24 11:30,0.26332,0.1978,0.1078933,-7.907,-8.81,-27.14
2016-04-24 11:45,0.2623067,0.1978,0.1078667,-7.913,-8.78,-27.13
2016-04-24 12:00,0.26128,0.1978,0.10788,-7.913,-8.81,-27.11
2016-04-24 12:15,0.2607733,0.1978,0.1078467,-7.94,-8.8,-27.12
2016-04-24 12:30,0.2596133,0.1978,0.10784,-7.94,-8.79,-27.1
2016-04-24 12:45,0.25858,0.1978,0.1078667,-7.927,-8.79,-27.14
2016-04-24 13:00,0.2581867,0.1978,0.10786,-7.96,-8.8,-27.13
2016-04-24 13:15,0.2569333,0.1978,0.1078667,-7.973,-8.79,-27.11
2016-04-24 13:30,0.2559067,0.1978,0.10786,-7.973,-8.78,-27.11
2016-04-24 13:45,0.2554866,0.1978,0.10786,-7.987,-8.77,-27.12
2016-04-24 14:00,0.2538533,0.1978,0.1078467,-7.987,-8.8,-27.11
2016-04-24 14:15,0.25306,0.1978,0.1078533,-7.993,-8.8,-27.11
2016-04-24 14:30,0.2522667,0.1971467,0.1078467,-8,-8.8,-27.11
2016-04-24 14:45,0.2507467,0.1971,0.1078667,-8,-8.81,-27.1
2016-04-24 15:00,0.25024,0.1971,0.1078667,-8,-8.81,-27.11
2016-04-24 15:15,0.24918,0.1971,0.1078733,-8,-8.82,-27.07
2016-04-24 15:30,0.24784,0.1971,0.1078667,-8,-8.84,-27.11
2016-04-24 15:45,0.2474667,0.1970933,0.1078733,-8,-8.83,-27.07
2016-04-24 16:00,0.24666,0.1970866,0.1078667,-8.02,-8.89,-27.09
2016-04-24 16:15,0.24532,0.1970866,0.10788,-8.03,-8.84,-27.11
2016-04-24 16:30,0.2450467,0.1970733,0.10786,-8.03,-8.83,-27.01
2016-04-24 16:45,0.2445933,0.1970533,0.1078933,-8.07,-8.85,-27.05
2016-04-24 17:00,0.2440867,0.1970467,0.1078667,-8.05,-8.89,-27.05
2016-04-24 17:15,0.2436067,0.19706,0.10788,-8.07,-8.84,-27.12
2016-04-24 17:30,0.2424667,0.19672,0.1078667,-8.08,-8.81,-27.11
2016-04-24 17:45,0.24266,0.1963333,0.1078667,-8.1,-8.81,-27.11
2016-04-24 18:00,0.2424,0.1963267,0.1078533,-8.1,-8.8,-27.1
2016-04-24 18:15,0.24208,0.1963133,0.1078467,-8.1,-8.84,-27.11
2016-04-24 18:30,0.2417667,0.19632,0.1078667,-8.1,-8.81,-27.1
2016-04-24 18:45,0.2415667,0.19632,0.10788,-8.1,-8.8,-27.11
2016-04-24 19:00,0.2411133,0.1963133,0.1078867,-8.1,-8.8,-27.1
2016-04-24 19:15,0.2411467,0.19632,0.10786,-8.11,-8.8,-27.11
2016-04-24 19:30,0.24018,0.1963267,0.1078667,-8.12,-8.8,-27.1
2016-04-24 19:45,0.2398133,0.19632,0.1078867,-8.11,-8.8,-27.1
2016-04-24 20:00,0.2404,0.1963267,0.1078867,-8.18,-8.8,-27.11
2016-04-24 20:15,0.2406,0.1963333,0.1078333,-8.2,-8.8,-27.11
2016-04-24 20:30,0.2399933,0.19632,0.10784,-8.19,-8.8,-27.1
2016-04-24 20:45,0.2399267,0.1960067,0.1078533,-8.2,-8.8,-27.1
2016-04-24 21:00,0.2399867,0.1956333,0.1078733,-8.2,-8.8,-27.1
